D,F,X,Y,Z,date
12.155,58803.0,NA,NA,NA,1980-07-23
12.163333333333334,58802.0,NA,NA,NA,1980-07-24
12.166666666666666,58800.0,NA,NA,NA,1980-07-25
12.163333333333334,58796.0,NA,NA,NA,1980-07-26
12.158333333333333,58802.0,NA,NA,NA,1980-07-27
12.161666666666667,58803.0,NA,NA,NA,1980-07-28
NA,NA,NA,NA,NA,1980-07-29
NA,NA,NA,NA,NA,1980-07-30
12.151666666666667,58806.0,NA,NA,NA,1980-07-31
12.145,58804.0,NA,NA,NA,1980-08-01
12.153333333333334,58806.0,NA,NA,NA,1980-08-02
12.155,58802.0,NA,NA,NA,1980-08-03
12.146666666666667,58804.0,NA,NA,NA,1980-08-04
12.146666666666667,58806.0,NA,NA,NA,1980-08-05
12.163333333333334,58806.0,NA,NA,NA,1980-08-06
12.158333333333333,58805.0,NA,NA,NA,1980-08-07
12.148333333333333,58803.0,NA,NA,NA,1980-08-08
12.155,58806.0,NA,NA,NA,1980-08-09
12.16,58804.0,NA,NA,NA,1980-08-10
12.156666666666666,58807.0,NA,NA,NA,1980-08-11
12.155,58804.0,NA,NA,NA,1980-08-12
NA,NA,NA,NA,NA,1980-08-13
NA,NA,NA,NA,NA,1980-08-14
NA,NA,NA,NA,NA,1980-08-15
NA,NA,NA,NA,NA,1980-08-16
12.156666666666666,58801.0,NA,NA,NA,1980-08-17
12.163333333333334,58800.0,NA,NA,NA,1980-08-18
NA,NA,NA,NA,NA,1980-08-19
12.158333333333333,58803.0,NA,NA,NA,1980-08-20
NA,NA,NA,NA,NA,1980-08-21
12.153333333333334,58804.0,NA,NA,NA,1980-08-22
12.155,58801.0,NA,NA,NA,1980-08-23
12.16,58803.0,NA,NA,NA,1980-08-24
12.153333333333334,58804.0,NA,NA,NA,1980-08-25
12.163333333333334,58803.0,NA,NA,NA,1980-08-26
12.156666666666666,58800.0,NA,NA,NA,1980-08-27
12.155,58802.0,NA,NA,NA,1980-08-28
12.161666666666667,58805.0,NA,NA,NA,1980-08-29
12.161666666666667,58803.0,NA,NA,NA,1980-08-30
12.156666666666666,58804.0,NA,NA,NA,1980-08-31
12.158333333333333,58804.0,NA,NA,NA,1980-09-01
12.153333333333334,58802.0,NA,NA,NA,1980-09-02
12.151666666666667,58800.0,NA,NA,NA,1980-09-03
12.166666666666666,58799.0,NA,NA,NA,1980-09-04
12.156666666666666,58802.0,NA,NA,NA,1980-09-05
12.155,58802.0,NA,NA,NA,1980-09-06
12.153333333333334,58804.0,NA,NA,NA,1980-09-07
12.161666666666667,58801.0,NA,NA,NA,1980-09-08
12.158333333333333,58800.0,NA,NA,NA,1980-09-09
12.168333333333333,58801.0,NA,NA,NA,1980-09-10
12.155,58805.0,NA,NA,NA,1980-09-11
12.163333333333334,58800.0,NA,NA,NA,1980-09-12
12.161666666666667,58803.0,NA,NA,NA,1980-09-13
12.156666666666666,58805.0,NA,NA,NA,1980-09-14
12.161666666666667,58802.0,NA,NA,NA,1980-09-15
12.158333333333333,58805.0,NA,NA,NA,1980-09-16
12.158333333333333,58802.0,NA,NA,NA,1980-09-17
12.163333333333334,58805.0,NA,NA,NA,1980-09-18
12.156666666666666,58802.0,NA,NA,NA,1980-09-19
12.151666666666667,58802.0,NA,NA,NA,1980-09-20
12.161666666666667,58804.0,NA,NA,NA,1980-09-21
12.153333333333334,58804.0,NA,NA,NA,1980-09-22
12.156666666666666,58803.0,NA,NA,NA,1980-09-23
12.16,58802.0,NA,NA,NA,1980-09-24
12.166666666666666,58804.0,NA,NA,NA,1980-09-25
12.163333333333334,58802.0,NA,NA,NA,1980-09-26
12.165,58799.0,NA,NA,NA,1980-09-27
12.17,58803.0,NA,NA,NA,1980-09-28
12.168333333333333,58803.0,NA,NA,NA,1980-09-29
NA,NA,NA,NA,NA,1980-09-30
12.156666666666666,58797.0,NA,NA,NA,1980-10-01
12.146666666666667,58800.0,NA,NA,NA,1980-10-02
12.15,58800.0,NA,NA,NA,1980-10-03
12.141666666666667,58792.0,NA,NA,NA,1980-10-04
12.148333333333333,58799.0,NA,NA,NA,1980-10-05
12.161666666666667,58737.0,NA,NA,NA,1980-10-06
12.138333333333334,58750.0,NA,NA,NA,1980-10-07
12.025,58448.0,NA,NA,NA,1980-10-08
11.978333333333333,58458.0,NA,NA,NA,1980-10-09
11.998333333333333,58413.0,NA,NA,NA,1980-10-10
12.001666666666667,58399.0,NA,NA,NA,1980-10-11
12.005,58394.0,NA,NA,NA,1980-10-12
NA,NA,NA,NA,NA,1980-10-13
12.163333333333334,58802.0,NA,NA,NA,1980-10-14
12.145,58801.0,NA,NA,NA,1980-10-15
12.155,58802.0,NA,NA,NA,1980-10-16
12.146666666666667,58802.0,NA,NA,NA,1980-10-17
12.166666666666666,58803.0,NA,NA,NA,1980-10-18
12.158333333333333,58802.0,NA,NA,NA,1980-10-19
12.161666666666667,58800.0,NA,NA,NA,1980-10-20
12.155,58803.0,NA,NA,NA,1980-10-21
12.158333333333333,58803.0,NA,NA,NA,1980-10-22
12.123333333333333,58798.0,NA,NA,NA,1980-10-23
12.145,58803.0,NA,NA,NA,1980-10-24
12.143333333333333,58804.0,NA,NA,NA,1980-10-25
12.141666666666667,58803.0,NA,NA,NA,1980-10-26
12.15,58805.0,NA,NA,NA,1980-10-27
12.15,58803.0,NA,NA,NA,1980-10-28
12.146666666666667,58804.0,NA,NA,NA,1980-10-29
12.153333333333334,58804.0,NA,NA,NA,1980-10-30
12.14,58801.0,NA,NA,NA,1980-10-31
12.146666666666667,58801.0,NA,NA,NA,1980-11-01
12.153333333333334,58799.0,NA,NA,NA,1980-11-02
12.151666666666667,58798.0,NA,NA,NA,1980-11-03
12.163333333333334,58804.0,NA,NA,NA,1980-11-04
NA,NA,NA,NA,NA,1980-11-05
NA,NA,NA,NA,NA,1980-11-06
12.151666666666667,58801.0,NA,NA,NA,1980-11-07
12.155,58802.0,NA,NA,NA,1980-11-08
12.158333333333333,58801.0,NA,NA,NA,1980-11-09
NA,NA,NA,NA,NA,1980-11-10
NA,NA,NA,NA,NA,1980-11-11
NA,NA,NA,NA,NA,1980-11-12
NA,NA,NA,NA,NA,1980-11-13
NA,NA,NA,NA,NA,1980-11-14
NA,NA,NA,NA,NA,1980-11-15
NA,NA,NA,NA,NA,1980-11-16
NA,NA,NA,NA,NA,1980-11-17
NA,NA,NA,NA,NA,1980-11-18
12.15,58801.0,NA,NA,NA,1980-11-19
12.148333333333333,58803.0,NA,NA,NA,1980-11-20
12.153333333333334,58807.0,NA,NA,NA,1980-11-21
12.15,58809.0,NA,NA,NA,1980-11-22
12.173333333333334,58801.0,NA,NA,NA,1980-11-23
12.151666666666667,58804.0,NA,NA,NA,1980-11-24
12.163333333333334,58802.0,NA,NA,NA,1980-11-25
12.151666666666667,58800.0,NA,NA,NA,1980-11-26
12.143333333333333,58796.0,NA,NA,NA,1980-11-27
12.148333333333333,58799.0,NA,NA,NA,1980-11-28
12.153333333333334,58800.0,NA,NA,NA,1980-11-29
12.158333333333333,58796.0,NA,NA,NA,1980-11-30
12.15,58799.0,NA,NA,NA,1980-12-01
12.153333333333334,58799.0,NA,NA,NA,1980-12-02
12.145,58799.0,NA,NA,NA,1980-12-03
12.145,58798.0,NA,NA,NA,1980-12-04
12.146666666666667,58803.0,NA,NA,NA,1980-12-05
12.153333333333334,58802.0,NA,NA,NA,1980-12-06
12.148333333333333,58802.0,NA,NA,NA,1980-12-07
12.156666666666666,58803.0,NA,NA,NA,1980-12-08
12.15,58804.0,NA,NA,NA,1980-12-09
12.156666666666666,58802.0,NA,NA,NA,1980-12-10
12.128333333333334,58800.0,NA,NA,NA,1980-12-11
12.151666666666667,58808.0,NA,NA,NA,1980-12-12
12.163333333333334,58799.0,NA,NA,NA,1980-12-13
12.145,58798.0,NA,NA,NA,1980-12-14
12.148333333333333,58791.0,NA,NA,NA,1980-12-15
12.146666666666667,58793.0,NA,NA,NA,1980-12-16
NA,58800.0,NA,NA,NA,1980-12-17
NA,58800.0,NA,NA,NA,1980-12-18
12.12,58776.0,NA,NA,NA,1980-12-19
12.146666666666667,58801.0,NA,NA,NA,1980-12-20
12.163333333333334,58800.0,NA,NA,NA,1980-12-21
12.173333333333334,58797.0,NA,NA,NA,1980-12-22
12.171666666666667,58800.0,NA,NA,NA,1980-12-23
12.168333333333333,58803.0,NA,NA,NA,1980-12-24
12.168333333333333,58799.0,NA,NA,NA,1980-12-25
12.151666666666667,58803.0,NA,NA,NA,1980-12-26
12.148333333333333,58804.0,NA,NA,NA,1980-12-27
12.156666666666666,58799.0,NA,NA,NA,1980-12-28
NA,NA,NA,NA,NA,1980-12-29
NA,NA,NA,NA,NA,1980-12-30
12.156666666666666,58800.0,NA,NA,NA,1980-12-31
NA,NA,23251.673674986836,5003.831263334548,-53774.0,1981-01-01
NA,NA,23261.40763396482,5010.882146540979,-53773.0,1981-01-02
NA,NA,23261.94782049394,5013.122739033748,-53775.0,1981-01-03
NA,NA,23260.138510104352,5012.024789519752,-53774.0,1981-01-04
NA,NA,23264.34036028976,5011.5139030629225,-53772.0,1981-01-05
NA,NA,23262.05003149962,5017.393479886605,-53772.0,1981-01-06
NA,NA,23264.194571416912,5012.1906331718765,-53767.0,1981-01-07
NA,NA,NA,NA,NA,1981-01-08
NA,NA,23264.091403311664,5007.9197455990015,-53769.0,1981-01-09
NA,NA,23278.31810665834,5013.107830998903,-53764.0,1981-01-10
NA,NA,23261.054524760715,5003.018228640496,-53770.0,1981-01-11
NA,NA,23250.508600999237,5009.242037959489,-53771.0,1981-01-12
NA,NA,NA,NA,NA,1981-01-13
NA,NA,23257.497332198236,5010.039804511723,-53768.0,1981-01-14
NA,NA,23263.611219074566,5014.8975111908385,-53766.0,1981-01-15
NA,NA,23265.566308680336,5015.31896656618,-53764.0,1981-01-16
NA,NA,23265.712188552134,5014.642196553684,-53764.0,1981-01-17
NA,NA,23264.442870449508,5015.784976211709,-53765.0,1981-01-18
NA,NA,23272.846831556457,5014.763140459642,-53763.0,1981-01-19
NA,NA,23274.699318304138,5010.911657825645,-53767.0,1981-01-20
NA,NA,23275.63361934614,5016.0721304586295,-53763.0,1981-01-21
NA,NA,23275.822676028383,5010.4450654690345,-53762.0,1981-01-22
NA,NA,23266.441292611096,5011.258282854845,-53763.0,1981-01-23
NA,NA,23260.824433890673,5013.5887002939035,-53768.0,1981-01-24
NA,NA,23268.64484134901,5015.274294309552,-53761.0,1981-01-25
NA,NA,23268.061130176273,5017.981690120058,-53764.0,1981-01-26
NA,NA,23266.87851880202,5009.227883747075,-53765.0,1981-01-27
NA,NA,23265.900918864256,5009.017411987254,-53770.0,1981-01-28
NA,NA,23256.124919486607,5006.912694389041,-53774.0,1981-01-29
NA,NA,23254.024076831018,5007.168185128531,-53768.0,1981-01-30
NA,NA,23241.127688608194,5010.050774374409,-53772.0,1981-01-31
NA,NA,23253.149806946098,5011.226701689181,-53769.0,1981-02-01
NA,NA,23251.819220700767,5003.1548974472435,-53767.0,1981-02-02
NA,NA,23252.214519735546,5006.070807349755,-53768.0,1981-02-03
NA,NA,23253.83577104571,5012.7902343141295,-53766.0,1981-02-04
NA,NA,23240.19218669531,5004.897214275867,-53772.0,1981-02-05
NA,NA,23233.203519335937,5004.099342450766,-53763.0,1981-02-06
NA,NA,23206.016111392797,4992.593037468402,-53782.0,1981-02-07
NA,NA,23234.181100902853,5004.309899521474,-53774.0,1981-02-08
NA,NA,NA,NA,NA,1981-02-09
NA,NA,23249.83749880062,5021.837540120582,-53774.0,1981-02-10
NA,NA,23256.811177448424,5008.476201052575,-53771.0,1981-02-11
NA,NA,NA,NA,NA,1981-02-12
NA,NA,NA,NA,NA,1981-02-13
NA,NA,NA,NA,NA,1981-02-14
NA,NA,NA,NA,NA,1981-02-15
NA,NA,NA,NA,NA,1981-02-16
NA,NA,NA,NA,NA,1981-02-17
NA,NA,NA,NA,NA,1981-02-18
NA,NA,23261.072511222632,5017.182638457858,-53763.0,1981-02-19
NA,NA,23248.55346236814,5008.820810072005,-53769.0,1981-02-20
NA,NA,23250.713620676655,5017.779601505147,-53770.0,1981-02-21
NA,NA,23262.487793104203,5015.3634639652955,-53763.0,1981-02-22
NA,NA,23258.86933202609,5013.167301789992,-53765.0,1981-02-23
NA,NA,NA,NA,NA,1981-02-24
NA,NA,23228.501613796725,4997.4306176117125,-53775.0,1981-02-25
NA,NA,23234.576222789543,5007.223956183985,-53771.0,1981-02-26
NA,NA,NA,NA,NA,1981-02-27
NA,NA,NA,NA,NA,1981-02-28
NA,NA,NA,NA,NA,1981-03-01
NA,NA,NA,NA,NA,1981-03-02
NA,NA,NA,NA,NA,1981-03-03
NA,NA,23231.163705919505,5013.560498165783,-53777.0,1981-03-04
NA,NA,23180.042849385547,5003.93939817919,-53786.0,1981-03-05
NA,NA,23198.947779381808,5001.6643159568175,-53789.0,1981-03-06
NA,NA,23215.66950467199,5009.5099011622915,-53779.0,1981-03-07
NA,NA,23222.51201778916,5010.986388291055,-53785.0,1981-03-08
NA,NA,23241.62430757528,5017.233156384693,-53775.0,1981-03-09
NA,NA,23249.779790359724,5012.623634363599,-53774.0,1981-03-10
NA,NA,23251.297308452744,5015.07422417039,-53771.0,1981-03-11
NA,NA,23253.398234030716,5014.819495213878,-53771.0,1981-03-12
NA,NA,23251.194692824356,5010.805360057056,-53769.0,1981-03-13
NA,NA,23221.971700143084,5008.748981307987,-53775.0,1981-03-14
NA,NA,23218.893449286134,5008.791869373036,-53774.0,1981-03-15
NA,NA,23233.015916005206,5009.71660342666,-53775.0,1981-03-16
NA,NA,23235.321592616696,5017.994767601934,-53773.0,1981-03-17
NA,NA,23228.128253297247,5008.662680633833,-53778.0,1981-03-18
NA,NA,23238.83777433571,5015.924132012734,-53769.0,1981-03-19
NA,NA,23242.601791038607,5017.444168419701,-53768.0,1981-03-20
NA,NA,23251.500194029184,5023.612517607311,-53768.0,1981-03-21
NA,NA,23246.2197333776,5019.640635297102,-53769.0,1981-03-22
NA,NA,23256.286559525215,5020.398336909812,-53768.0,1981-03-23
NA,NA,NA,NA,NA,1981-03-24
NA,NA,23242.455829670533,5018.120266176799,-53771.0,1981-03-25
NA,NA,23221.576792550477,5005.836220620992,-53775.0,1981-03-26
NA,NA,23226.276227230217,5012.505722330942,-53772.0,1981-03-27
NA,NA,23238.69185718529,5016.600120279669,-53767.0,1981-03-28
NA,NA,23222.991108936665,5004.0203790800715,-53773.0,1981-03-29
NA,NA,23228.085388724634,5013.603312400884,-53775.0,1981-03-30
NA,NA,NA,NA,NA,1981-03-31
NA,NA,23221.576792550477,5005.836220620992,-53774.0,1981-04-01
NA,NA,23233.55616143783,5011.954917326583,-53770.0,1981-04-02
NA,NA,23246.94956463618,5016.259556608068,-53766.0,1981-04-03
NA,NA,23239.858643796346,5011.192095336619,-53771.0,1981-04-04
NA,NA,23242.062055266775,5015.204922944666,-53768.0,1981-04-05
NA,NA,23244.84864624951,5016.513870503338,-53767.0,1981-04-06
NA,NA,23255.455097552825,5019.510853231049,-53766.0,1981-04-07
NA,NA,23253.792077753347,5017.736043736832,-53765.0,1981-04-08
NA,NA,23242.893654773794,5016.091960169401,-53768.0,1981-04-09
NA,NA,23250.12961811957,5020.484910906435,-53765.0,1981-04-10
NA,NA,23243.91455832381,5011.359097624356,-53767.0,1981-04-11
NA,NA,23170.080843184198,5007.432348051109,-53786.0,1981-04-12
NA,NA,23107.44408769678,5003.746269942877,-53811.0,1981-04-13
NA,NA,23179.06536592222,5003.728386144182,-53790.0,1981-04-14
NA,NA,23217.873068998324,5013.519637129428,-53782.0,1981-04-15
NA,NA,23220.557014041395,5010.564534825694,-53779.0,1981-04-16
NA,NA,23212.299803675407,5010.902795334453,-53784.0,1981-04-17
NA,NA,23239.52339769606,5017.487144770519,-53773.0,1981-04-18
NA,NA,23211.218977096207,5006.429725591773,-53778.0,1981-04-19
NA,NA,23191.87595021567,5010.730376881985,-53782.0,1981-04-20
NA,NA,23189.713531002457,5001.791214159344,-53786.0,1981-04-21
NA,NA,23205.165943586922,5010.775741399091,-53787.0,1981-04-22
NA,NA,23201.11031603003,5010.606360851436,-53790.0,1981-04-23
NA,NA,23218.207283281386,5007.230227439047,-53781.0,1981-04-24
NA,NA,23225.007088698683,5013.645951789557,-53780.0,1981-04-25
NA,NA,23203.00344129565,5001.832394555246,-53785.0,1981-04-26
NA,NA,23189.81768401884,5006.04951852927,-53791.0,1981-04-27
NA,NA,23222.90628317405,5013.899456801598,-53782.0,1981-04-28
NA,NA,23214.54627837593,5009.974260327324,-53779.0,1981-04-29
NA,NA,23233.5126079662,5016.896739566765,-53777.0,1981-04-30
NA,NA,23238.253987752694,5018.628059609119,-53777.0,1981-05-01
NA,NA,23235.467550337184,5017.318877371432,-53776.0,1981-05-02
NA,NA,23242.16384793403,5019.472448952033,-53772.0,1981-05-03
NA,NA,23247.736504106415,5022.091539950064,-53769.0,1981-05-04
NA,NA,23251.792416609318,5022.259791658472,-53767.0,1981-05-05
NA,NA,23250.961033342028,5021.3723249735895,-53767.0,1981-05-06
NA,NA,23254.03950286154,5021.32918651577,-53766.0,1981-05-07
NA,NA,23259.072944192543,5021.70795414572,-53766.0,1981-05-08
NA,NA,23201.999992322853,5020.688932432515,-53789.0,1981-05-09
NA,NA,23214.750897256887,5018.4999530049445,-53780.0,1981-05-10
NA,NA,23176.964848907308,5003.980554769874,-53796.0,1981-05-11
NA,NA,23211.03077069988,5012.042154813093,-53783.0,1981-05-12
NA,NA,23228.479337299363,5016.517086251834,-53778.0,1981-05-13
NA,NA,23232.68105642229,5016.009861489199,-53778.0,1981-05-14
NA,NA,23193.495523209247,5017.436139590871,-53789.0,1981-05-15
NA,NA,23176.319028592898,4997.49109902986,-53791.0,1981-05-16
NA,NA,23217.873068998324,5013.519637129428,-53784.0,1981-05-17
NA,NA,23184.534959295557,5002.085837048586,-53798.0,1981-05-18
NA,NA,23212.445555108527,5010.227574783646,-53788.0,1981-05-19
NA,NA,23205.020176211365,5011.45075019435,-53787.0,1981-05-20
NA,NA,23217.7272218007,5014.195015558821,-53784.0,1981-05-21
NA,NA,23226.816192473347,5014.743618676638,-53783.0,1981-05-22
NA,NA,23222.468649478902,5015.9260185901285,-53784.0,1981-05-23
NA,NA,23213.131509925806,5011.789052113997,-53787.0,1981-05-24
NA,NA,23205.020176211365,5011.45075019435,-53789.0,1981-05-25
NA,NA,NA,NA,NA,1981-05-26
NA,NA,23237.860284734703,5015.713148411657,-53779.0,1981-05-27
NA,NA,23233.22069742672,5018.248402048521,-53779.0,1981-05-28
NA,NA,23238.10799194846,5019.304030893245,-53779.0,1981-05-29
NA,NA,23244.264791006615,5019.218497492434,-53778.0,1981-05-30
NA,NA,23245.534241428595,5018.077204524725,-53776.0,1981-05-31
NA,NA,23249.590159946783,5018.244951624585,-53774.0,1981-06-01
NA,NA,23246.511724891923,5018.288216559733,-53775.0,1981-06-02
NA,NA,23244.51196989235,5022.810396733198,-53773.0,1981-06-03
NA,NA,23246.36573896983,5018.96442805184,-53772.0,1981-06-04
NA,NA,23250.275648269126,5019.80858992688,-53770.0,1981-06-05
NA,NA,23247.88258099193,5021.415288582693,-53771.0,1981-06-06
NA,NA,23236.83849473078,5020.4447780846895,-53773.0,1981-06-07
NA,NA,23226.08658191195,5018.121769101434,-53776.0,1981-06-08
NA,NA,23239.377435079154,5018.163152980766,-53774.0,1981-06-09
NA,NA,23249.44417528191,5018.921252664756,-53771.0,1981-06-10
NA,NA,23247.343216294656,5019.1754685206,-53773.0,1981-06-11
NA,NA,23247.197204563094,5019.851704199435,-53772.0,1981-06-12
NA,NA,23249.006103251362,5020.9501303021325,-53771.0,1981-06-13
NA,NA,23254.47760795182,5019.299869629972,-53769.0,1981-06-14
NA,NA,23248.32069361948,5019.38650898936,-53770.0,1981-06-15
NA,NA,NA,NA,NA,1981-06-16
NA,NA,NA,NA,NA,1981-06-17
NA,NA,NA,NA,NA,1981-06-18
NA,NA,NA,NA,NA,1981-06-19
NA,NA,NA,NA,NA,1981-06-20
NA,NA,NA,NA,NA,1981-06-21
NA,NA,NA,NA,NA,1981-06-22
NA,NA,NA,NA,NA,1981-06-23
NA,NA,NA,NA,NA,1981-06-24
NA,NA,NA,NA,NA,1981-06-25
NA,NA,NA,NA,NA,1981-06-26
NA,NA,NA,NA,NA,1981-06-27
NA,NA,NA,NA,NA,1981-06-28
NA,NA,NA,NA,NA,1981-06-29
NA,NA,NA,NA,NA,1981-06-30
NA,NA,23231.26577961803,5017.826150510632,-53775.0,1981-07-01
NA,NA,23233.36666252603,5017.572572930477,-53775.0,1981-07-02
NA,NA,NA,NA,NA,1981-07-03
NA,NA,23234.88360149099,5020.022412815007,-53773.0,1981-07-04
NA,NA,23238.10799194846,5019.304030893245,-53770.0,1981-07-05
NA,NA,23233.614074772762,5021.162915552621,-53771.0,1981-07-06
NA,NA,23255.833589757065,5008.265672418651,-53767.0,1981-07-07
NA,NA,23236.83849473078,5020.4447780846895,-53772.0,1981-07-08
NA,NA,23242.70317445014,5021.711873893738,-53771.0,1981-07-09
NA,NA,23246.612960929713,5022.5566044331035,-53770.0,1981-07-10
NA,NA,23252.33149370376,5024.500085273371,-53766.0,1981-07-11
NA,NA,23237.13053304411,5019.0929051243,-53769.0,1981-07-12
NA,NA,23240.74828121035,5021.289508624055,-53767.0,1981-07-13
NA,NA,23244.950204278888,5020.781911275859,-53766.0,1981-07-14
NA,NA,23249.006103251362,5020.9501303021325,-53766.0,1981-07-15
NA,NA,23248.860039896277,5021.626414351637,-53764.0,1981-07-16
NA,NA,23230.343983214523,5026.822298582754,-53773.0,1981-07-17
NA,NA,23221.19934881248,5017.065855927227,-53770.0,1981-07-18
NA,NA,23235.861048110884,5020.2335954498485,-53769.0,1981-07-19
NA,NA,23244.556757965267,5017.866192489717,-53765.0,1981-07-20
NA,NA,23247.88258099193,5021.415288582693,-53764.0,1981-07-21
NA,NA,23233.36666252603,5017.572572930477,-53768.0,1981-07-22
NA,NA,23208.826991554823,5008.033414033528,-53775.0,1981-07-23
NA,NA,23218.660585421134,5019.345138462905,-53773.0,1981-07-24
NA,NA,23163.650089800227,4989.823595809561,-53775.0,1981-07-25
NA,NA,23143.648566964675,5006.652774941939,-53793.0,1981-07-26
NA,NA,23180.249552344063,5012.45316098344,-53792.0,1981-07-27
NA,NA,23207.369231788154,5014.784376167374,-53782.0,1981-07-28
NA,NA,23218.806582429366,5018.669732880886,-53780.0,1981-07-29
NA,NA,23218.368532464716,5020.695936884871,-53778.0,1981-07-30
NA,NA,23222.03083893455,5017.952542180199,-53778.0,1981-07-31
NA,NA,23213.627489294777,5018.9639158154805,-53779.0,1981-08-01
NA,NA,23224.963160363826,5018.586175382764,-53776.0,1981-08-02
NA,NA,NA,NA,NA,1981-08-03
NA,NA,23223.69372336442,5019.726072542616,-53777.0,1981-08-04
NA,NA,23228.827772861492,5024.372229317662,-53776.0,1981-08-05
NA,NA,23204.97667684627,5016.386989360043,-53781.0,1981-08-06
NA,NA,23223.300185043066,5016.812684900503,-53774.0,1981-08-07
NA,NA,23236.254182160243,5023.148473023727,-53772.0,1981-08-08
NA,NA,23242.264858917613,5023.740163257191,-53768.0,1981-08-09
NA,NA,23254.140195747532,5025.598945053109,-53765.0,1981-08-10
NA,NA,23239.87154689175,5025.345707906192,-53768.0,1981-08-11
NA,NA,23234.445433421533,5022.050019798423,-53770.0,1981-08-12
NA,NA,23232.490577047512,5021.62748393373,-53772.0,1981-08-13
NA,NA,23234.29933807812,5022.725880294747,-53771.0,1981-08-14
NA,NA,23239.186448283428,5023.782362117197,-53770.0,1981-08-15
NA,NA,23233.46800523452,5021.838751866077,-53768.0,1981-08-16
NA,NA,23220.22190219259,5016.854673292386,-53775.0,1981-08-17
NA,NA,23212.256434170286,5015.840431504982,-53775.0,1981-08-18
NA,NA,23225.502539708566,5020.824213014336,-53772.0,1981-08-19
NA,NA,23231.367071954937,5022.091991201277,-53772.0,1981-08-20
NA,NA,23227.019108901066,5023.273764662322,-53776.0,1981-08-21
NA,NA,23227.019108901066,5023.273764662322,-53774.0,1981-08-22
NA,NA,23197.65232406944,5021.867347072774,-53785.0,1981-08-23
NA,NA,23200.33726230164,5018.916209248567,-53778.0,1981-08-24
NA,NA,23213.773475215825,5018.288656640454,-53776.0,1981-08-25
NA,NA,23227.31131181478,5021.922462965856,-53771.0,1981-08-26
NA,NA,23224.379064131925,5021.28848857649,-53771.0,1981-08-27
NA,NA,23220.46940055478,5020.4431893906685,-53772.0,1981-08-28
NA,NA,23213.087953797996,5016.726886052133,-53778.0,1981-08-29
NA,NA,23219.59281425561,5024.495849353353,-53778.0,1981-08-30
NA,NA,23235.815741285347,5025.176199600967,-53769.0,1981-08-31
NA,NA,NA,NA,NA,1981-09-01
NA,NA,23206.639615504515,5018.15969814597,-53781.0,1981-09-02
NA,NA,23224.086898106303,5022.639619682774,-53775.0,1981-09-03
NA,NA,23226.08658191195,5018.121769101434,-53776.0,1981-09-04
NA,NA,23211.964585120295,5017.190857354463,-53780.0,1981-09-05
NA,NA,23227.019108901066,5023.273764662322,-53776.0,1981-09-06
NA,NA,23231.759965208483,5025.0064595914955,-53771.0,1981-09-07
NA,NA,23230.490197719584,5026.146553141307,-53772.0,1981-09-08
NA,NA,23236.108054863358,5023.824386133954,-53770.0,1981-09-09
NA,NA,23235.523349062514,5026.527996059577,-53768.0,1981-09-10
NA,NA,23211.27899369386,5015.62922043746,-53778.0,1981-09-11
NA,NA,23213.627489294777,5018.9639158154805,-53776.0,1981-09-12
NA,NA,23211.380651329007,5019.891658104731,-53776.0,1981-09-13
NA,NA,23223.547695626443,5020.401620285355,-53770.0,1981-09-14
NA,NA,23224.086898106303,5022.639619682774,-53772.0,1981-09-15
NA,NA,23225.310884834387,5026.440420694688,-53772.0,1981-09-16
NA,NA,23236.20825719211,5028.0912708897,-53768.0,1981-09-17
NA,NA,23245.44352949444,5027.96620086939,-53764.0,1981-09-18
NA,NA,23214.26745318295,5025.464218566359,-53774.0,1981-09-19
NA,NA,23221.839870877728,5023.567856744185,-53771.0,1981-09-20
NA,NA,23237.47813166034,5026.9508731046335,-53766.0,1981-09-21
NA,NA,23225.4570882332,5025.764821660299,-53772.0,1981-09-22
NA,NA,23234.838337687095,5024.964817941118,-53764.0,1981-09-23
NA,NA,23237.231604201304,5023.3597693882175,-53764.0,1981-09-24
NA,NA,23235.27676011918,5022.937176659238,-53766.0,1981-09-25
NA,NA,23211.862431528698,5012.92843154445,-53774.0,1981-09-26
NA,NA,23202.773677029854,5012.378446658872,-53779.0,1981-09-27
NA,NA,23224.232990944816,5021.964056254323,-53772.0,1981-09-28
NA,NA,23233.568566464688,5026.105119014521,-53769.0,1981-09-29
NA,NA,23230.343983214523,5026.822298582754,-53770.0,1981-09-30
NA,NA,23234.445433421533,5022.050019798423,-53767.0,1981-10-01
NA,NA,23240.80252882818,5030.500851407718,-53764.0,1981-10-02
NA,NA,23223.69372336442,5019.726072542616,-53774.0,1981-10-03
NA,NA,23222.424232343354,5020.865838983579,-53775.0,1981-10-04
NA,NA,23222.27817145145,5021.541349797839,-53775.0,1981-10-05
NA,NA,NA,NA,NA,1981-10-06
NA,NA,23225.06430170456,5022.851001342623,-53765.0,1981-10-07
NA,NA,23201.606615346467,5017.777841506237,-53778.0,1981-10-08
NA,NA,23216.51452924109,5024.5367063578515,-53773.0,1981-10-09
NA,NA,23225.64857973844,5020.148608407308,-53768.0,1981-10-10
NA,NA,23175.362503610646,5011.396394842231,-53791.0,1981-10-11
NA,NA,23197.944445210796,5020.517753868974,-53785.0,1981-10-12
NA,NA,23224.04105854384,5027.580025327291,-53774.0,1981-10-13
NA,NA,23196.92167771222,5025.241255709519,-53784.0,1981-10-14
